SMILES,"Ki (nM)"
CCCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,296
CCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,350
CCCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,248
Cn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,1115
Nc1ccc(CCNc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1I,2
OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.8
CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OC[C@H](O)CO)[C@@H]1C#Cc1ccccc1,14800
OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4C[C@@H]5CCC4C5)ncnc32)[C@H](O)[C@@H]1O,0.3
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4cccc(N=C=S)c4)cc3)[nH]c2n(CCC)c1=O,2.4
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ncnc32)[C@H](O)[C@@H]1O,1.3
CCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,302
CCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,325
Nc1nc(NC2CCCC2)c2ncn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8.3
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(/S)Nc1ccc2c(c1)C(=O)CC21c2ccc(O)cc2Oc2cc(O)ccc21,7.1
c1ccc(-c2nc3c(NC4CCCC4)[nH]c4ccccc4c-3n2)cc1,10
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,6.3
Nc1nc(NC(=O)C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1620
C[C@@H]1N=C2c3ncn(C4O[C@@H](CO)[C@H](O)[C@@H]4O)c3N=CN2[C@H]1c1ccccc1,11200
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,41300
CCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,326
CCCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,842
Nc1nc(-c2ccccc2)nc2c1cnn2-c1ccccc1,23
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,1.2
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1N,4600
Cn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,1015
Cn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,750
CCCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,281
CCCn1c(=O)c2nc(-c3ccc(Cl)cc3N)[nH]c2n(CCC)c1=O,2.5
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,0.59
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O,65
CCCn1cc2c(nc(NC(=O)Nc3ccccc3OC)n3nc(-c4ccco4)nc23)n1,250
CCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,1134
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NCCN)cc4)nc32)[C@H](O)[C@@H]1O,240
Cn1c(=O)c2c(ncn2C)n(C)c1=O,29000
CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,1026
Cn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,700
COc1ccccc1NC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,450
CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,526
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCC)c1=O,58
COc1cc(OC)cc(C(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccccc2C)c1,142
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,9.3
Nc1nc(NC(=O)CCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,432
Nc1nc(NC(=O)CC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,342
O=C(CCc1ccccc1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,20.7
CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OCC)C1C#Cc1ccccc1,11000
CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OC[C@H](O)CO)[C@H]1C#Cc1ccccc1,6830
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,708
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,0.6
C#CCn1c(=O)c2c(ncn2C)n(C)c1=O,22000
Oc1cccc(C2=CSC3=Nc4ccccc4CN23)c1,3100
Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,560
CCCOC1=Nc2c(cnn2-c2ccccc2)C2=N[C@H](Cc3ccccc3)CN12,620
OC[C@@H]1OC(n2cnc3c2N=CN2C[C@H](c4ccccc4)N=C32)[C@@H](O)[C@H]1O,4540
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,409
CCCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,350
CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1,0.22
C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.2
CCCn1c(=O)c2nc([C@H](C)Cc3ccccc3)[nH]c2n(CCC)c1=O,6.9
Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2n(C)c1=O,2600
CCCn1c(=O)c2c(nc(/C=C\c3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,10000
CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OC[C@H]2COC(C)(C)O2)[C@@H]1C#Cc1ccccc1,32000
CCO/C(O)=C1\C(C)=NC(c2ccccc2)=C(C(=O)OCc2ccccc2)[C@H]1C#Cc1ccccc1,32000
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1O,68
CCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,30
COc1ccc(NC(=O)Nc2nc3ccc(Cl)cc3c3nc(-c4ccco4)nn23)cc1,7.6
Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,731
CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCc2ccc(N)c(I)c2)c1=O,0.23
Nc1nc(NCCC2CCCCC2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,12000
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,147
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NC(=O)CCC4CCCC4)nc32)[C@H](O)[C@@H]1O,5450
CCCOC1=Nc2c(ncn2-c2ccccc2)C2=N[C@@H](Cc3ccccc3)CN12,9000
CO/C(O)=C1\C(C)=NC(C)=C([N+](=O)[O-])[C@@H]1c1ccccc1C(F)(F)F,785
CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,400
CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,1.3
Cn1c(=O)c2nc(-c3ccccc3)[nH]c2n(C)c1=O,86
Nc1nc(NC(=O)/C=C/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,70.7
Nc1nc(NC(=O)CCCC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,733
O=C(CCC1CCCC1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,31.8
CCn1cc2c(nc(NC(=O)Nc3ccccc3OC)n3nc(-c4ccco4)nc23)n1,300
CCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,351
Nc1nc(NCCC2C=CCCC2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,2700
CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,249
Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,430
CCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,10000
CCCCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,10000
CCCn1c(=O)c2nc([C@H]3CC[C@H](CNC(C)=O)CC3)[nH]c2n(CCC)c1=O,8
CCCOC1=Nc2c(cnn2-c2ccccc2)C2=N[C@@H](C)[C@H](c3ccccc3)N12,33000
CCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,500
Cn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,350
CCCCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,410
CCCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,602
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,2600
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,594
CCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,262
CCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,348
Cn1c(=O)c2nc(C3CCCC3)[nH]c2n(C)c1=O,11
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCCN=C=S,4.5
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCCN=C=S,4.2
COc1ccc2c(c1)CCCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,71.5
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)Cc4ccc(NC(=O)OC(C)(C)C)cc4)cc3)[nH]c2n(CCC)c1=O,53
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)Cc4ccc(NC(=O)OC(C)(C)C)cc4)cc3)[nH]c2n(CCC)c1=O,
OC[C@H]1O[C@@H](n2cnc3c(NCC4=CCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,99.8
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4ccc(Br)cc4)cc3)[nH]c2n(CCC)c1=O,7.26
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4ccc(Br)cc4)cc3)[nH]c2n(CCC)c1=O,
OC[C@H]1O[C@@H](n2cnc3c(NCC4CCCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,118
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCCCC(C)=O)cc3)[nH]c2n(CCC)c1=O,44
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCCCC(C)=O)cc3)[nH]c2n(CCC)c1=O,6.2
OC[C@H]1O[C@@H](n2cnc3c(NC4CCc5cc6c(cc54)OCO6)ncnc32)[C@H](O)[C@@H]1O,50.5
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)ncnc21,9.5
C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.6
CCOc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,33.4
CCCOc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,28.2
OC[C@H]1O[C@@H](n2cnc3c(NCC4(O)CCCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,275
CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,10000
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCc5ccc(OCc6ccccc6)cc54)ncnc32)[C@H](O)[C@@H]1O,7656
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CBr)cc3)[nH]c2n(CCC)c1=O,17.6
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CBr)cc3)[nH]c2n(CCC)c1=O,
O=C(Cc1ccc(Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1)ON1C(=O)CCC1=O,8.37
O=C(Cc1ccc(Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1)ON1C(=O)CCC1=O,
OC[C@H]1O[C@@H](n2cnc3c(NC4CCc5cc(O)ccc54)ncnc32)[C@H](O)[C@@H]1O,42.3
CCCCOc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,48.3
OC[C@H]1O[C@@H](n2cnc3c(NC4CCc5cc(Cl)ccc54)ncnc32)[C@H](O)[C@@H]1O,41
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,9
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)Cc4ccc(N)cc4)cc3)[nH]c2n(CCC)c1=O,40
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)Cc4ccc(N)cc4)cc3)[nH]c2n(CCC)c1=O,
COc1cc2c(c(OC)c1OC)C(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CC2,1525
OC[C@H]1O[C@@H](n2cnc3c(NCC4CCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,17.3
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNS(=O)(=O)c4ccc(C)cc4)cc3)[nH]c2n(CCC)c1=O,72
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNS(=O)(=O)c4ccc(C)cc4)cc3)[nH]c2n(CCC)c1=O,
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,33.7
CC(C)Oc1cccc2c1CCCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,87.9
CCOc1ccc2c(c1)C(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CCC2,68.6
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4cccc(N=C=S)c4)cc3)[nH]c2n(CCC)c1=O,2.39
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4cccc(N=C=S)c4)cc3)[nH]c2n(CCC)c1=O,
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4ccc(S(=O)(=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O.[Na+],367
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4ccc(S(=O)(=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O.[Na+],
CCCCOc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,46.9
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCc5ccc(O)cc54)ncnc32)[C@H](O)[C@@H]1O,40.1
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCc5c(O)cccc54)ncnc32)[C@H](O)[C@@H]1O,20.4
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(\S)Nc1ccc(Br)cc1,1.19
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(\S)Nc1ccc(Br)cc1,
COc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,236
C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,49500
CC(C)COc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,28
OC[C@H]1O[C@@H](n2cnc3c(NCC4CCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,5.19
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,0.35
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,14
C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,11.7
COc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,41.7
CCOc1cccc2c1CCCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,41.2
OC[C@H]1O[C@@H](n2cnc3c(NC4CCOc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,63.5
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,33.1
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,1.1
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,0.3
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4c(F)c(F)c(F)c(F)c4F)cc3)[nH]c2n(CCC)c1=O,9.07
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4c(F)c(F)c(F)c(F)c4F)cc3)[nH]c2n(CCC)c1=O,
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(\S)Nc1c(F)c(F)c(F)c(F)c1F,1.64
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(\S)Nc1c(F)c(F)c(F)c(F)c1F,
N#Cc1ccc(N/C(S)=N/CCNC(=O)Cc2ccc(NC(=O)Cc3ccc(Nc4ncnc5c4ncn5C4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)cc1,2.66
N#Cc1ccc(N/C(S)=N/CCNC(=O)Cc2ccc(NC(=O)Cc3ccc(Nc4ncnc5c4ncn5C4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)cc1,
COc1cc2c(cc1OC)CC(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C2,4.98
C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(C)O,4.7
O=C(CBr)NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1,8.3
O=C(CBr)NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1,
OC[C@H]1O[C@@H](n2cnc3c(NC4Cc5ccccc5C4)ncnc32)[C@H](O)[C@@H]1O,23.8
CC(C)Oc1ccc2c(c1)C(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CCC2,425
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,1.8
C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@@]1(C)O,50
Cc1ccc(N/C(S)=N/CCNC(=O)Cc2ccc(NC(=O)Cc3ccc(Nc4ncnc5c4ncn5C4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)cc1,3.72
Cc1ccc(N/C(S)=N/CCNC(=O)Cc2ccc(NC(=O)Cc3ccc(Nc4ncnc5c4ncn5C4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)cc1,
COc1ccc(N/C(S)=N/CCNC(=O)Cc2ccc(NC(=O)Cc3ccc(Nc4ncnc5c4ncn5C4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)cc1,8.52
COc1ccc(N/C(S)=N/CCNC(=O)Cc2ccc(NC(=O)Cc3ccc(Nc4ncnc5c4ncn5C4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)cc1,
COc1ccc2c(c1)C(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CCC2,2580
COc1ccc2c(c1)C(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CCC2,12.1
CCCOc1ccc2c(c1)C(Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CCC2,506
COc1cccc2c1CCCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,23.7
OC[C@H]1OC(n2cnc3c(NCC4=CCCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,404
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,18.6
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)C/N=C(\S)Nc4ccc(N=C=S)cc4)cc3)[nH]c2n(CCC)c1=O,6.85
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)C/N=C(\S)Nc4ccc(N=C=S)cc4)cc3)[nH]c2n(CCC)c1=O,
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCSSc4ccccn4)cc3)[nH]c2n(CCC)c1=O,23.8
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCSSc4ccccn4)cc3)[nH]c2n(CCC)c1=O,
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCCCCCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,3.69
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCCCCCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,23
C[C@]1(O)C(n2cnc3c(N)nc(Cl)nc32)O[C@H](CO)[C@H]1O,533
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,0.3
NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1,1.3
NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1,
OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,310
OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,299
OC[C@H]1O[C@@H](n2cnc3c(NC4CCSc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,31.9
CCCCCOc1ccc2c(c1)CCC2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,104
OC[C@H]1O[C@@H](n2cnc3c(NC4CSc5ccccc5C4)ncnc32)[C@H](O)[C@@H]1O,3.6
OC[C@H]1O[C@@H](n2cnc3c(NC4CCc5ccccc54)ncnc32)[C@H](O)[C@@H]1O,45.8
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(\S)Nc1ccc(F)cc1,8.71
O=C(Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1)NCC/N=C(\S)Nc1ccc(F)cc1,
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCc5c(OCc6ccccc6)cccc54)ncnc32)[C@H](O)[C@@H]1O,138
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCc5ccccc5C4)ncnc32)[C@H](O)[C@@H]1O,25.4
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4ccc(F)cc4)cc3)[nH]c2n(CCC)c1=O,15.5
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN=C(S)Nc4ccc(F)cc4)cc3)[nH]c2n(CCC)c1=O,
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,20
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNCCSSC(=O)CCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,54.9
