SMILES,"Ki (nM)"
CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O,190
Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2n(C)c1=O,14000
CCCOC(=O)c1c(CCC)c(C(=O)SCC)c(CCOCc2ccccc2)[n+](C)c1-c1ccccc1.[I-],11900
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c2c1CCSC2=O,67100
CCCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)O)cc3)nc2c1=O,8070
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCCF)c1CCC,24800
CCCCn1c(=O)[nH]c2[nH]c(-c3ccccc3)nc2c1=O,642
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,2050
CCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCN1C(=O)c2ccccc2C1=O,1140
CCCOC(=O)c1c(CCSC(C)=O)c(C(=O)SCC)c(CC)[n+](C)c1-c1ccccc1.[I-],53200
CCSC(=O)c1c(CC)nc(-c2ccccc2)c(C(=O)OCCF)c1CC,7330
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCCF,27400
CCCCc1c(C(=O)SCC)c(CC)c(C(=O)OCC)c(-c2ccccc2)[n+]1C.[I-],6020
CCCc1c(C(=O)SCC)c(CC)nc(-c2ccccc2)c1C(=O)OCCCF,9670
CCCn1c(=O)c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2n(CCC)c1=O,1400
CCCOC(=O)c1c(-c2ccccc2)nc(CCOCc2ccccc2)c(C(=O)SCC)c1CCC,26
CCCOC(=O)c1c(CC)c(C(=O)SCC)c(CC)[n+](C)c1-c1ccccc1.[I-],18700
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)nc2c1=O,74
CCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CC,6130
CCCOC(=O)c1c(-c2ccccc2F)nc(CC)c(C(=O)SCC)c1CCC,8630
CCCn1c(=O)c2nc(-c3ccc(S(=O)(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O,16
CCOC(=O)c1c(CC)c(C(=O)SCC)c(C)[n+](C)c1-c1ccccc1.[I-],20800
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCCO)c1CCC,5590
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC(F)(F)F)c1CCC,6140
CCSC(=O)c1c(CC)c(C(=O)OCCF)c(-c2ccccc2)[n+](C)c1CC.[I-],56600
CCCOC(=O)c1c(CCC)c(C(=O)SCCCF)c(CC)[n+](C)c1-c1ccccc1.[I-],7370
Cn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)nc2c1=O,34
Cn1c(=O)[nH]c2[nH]c(-c3ccccc3)nc2c1=O,2200
Cn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)O)cc3)nc2c1=O,24000
CCN(CC)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,277
