SMILES,"Ki (nM)"
CCCN1CCC[C@@H](c2cccc(CO)c2)C1,410
CCCN1CCC[C@@H](c2cccc(CO)c2)C1,217
CCCN1CCC[C@@H](c2cccc(CO)c2)C1,240
C=CCN1CCC2c3cccc(C#N)c3CCC21,172
C=CCN1CCC2c3cccc(C#N)c3CCC21,217
C=CCN1CCC2c3cccc(C#N)c3CCC21,984
COc1cccc(C(=O)CCCCN2CCN(c3ccccc3OC)CC2)c1,56
CCCN1CCCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,453
COc1cc(N)c(Cl)cc1C(=O)NCCN1CCN(c2ccccc2OC)CC1,32
COc1cccc(C(=O)NCCN2CCN(c3ccccc3OC)CC2)c1,141
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,217
CCCN1CCC[C@@H](c2cccc(OC)c2)C1,3440
CCCN1CCC[C@@H](c2cccc(OC)c2)C1,217
CCCN1CCC[C@@H](c2cccc(OC)c2)C1,602
N#Cc1cccc([C@@H]2CCCNC2)c1,2670
N#Cc1cccc([C@@H]2CCCNC2)c1,217
N#Cc1cccc([C@@H]2CCCNC2)c1,314
COc1cccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,2740
C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.24
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.8
C=CCN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,2
Cc1ccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)cc1,466
COc1ccccc1N1CCN(CCNC(=O)C2CCCc3c(OC)cccc32)CC1,150
C=CCN1CCC[C@@H](c2cccc(C#N)c2)C1,1890
C=CCN1CCC[C@@H](c2cccc(C#N)c2)C1,217
C=CCN1CCC[C@@H](c2cccc(C#N)c2)C1,254
COc1cccc(C(=O)N(C)CCN2CCN(c3ccc(Cl)cc3)CC2)c1,850
CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)c(OS(=O)(=O)C(F)(F)F)c2)C1,6250
CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)c(OS(=O)(=O)C(F)(F)F)c2)C1,217
CN1CCC[C@@H](c2cccc(C#N)c2)C1,8330
CN1CCC[C@@H](c2cccc(C#N)c2)C1,217
CN1CCC[C@@H](c2cccc(C#N)c2)C1,1040
COc1ccccc1N1CCN(CNC(=O)c2ccc(C)cc2)CC1,291
COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,7
COc1ccccc1N1CCN(CCC(=O)NC2CCCc3c(OC)cccc32)CC1,253
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,217
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,18
CCN1CCC[C@@H](c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,1180
CCN1CCC[C@@H](c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,217
CCCN1CCC[C@@H](c2cccc(OS(C)(=O)=O)c2)C1,4170
CCCN1CCC[C@@H](c2cccc(OS(C)(=O)=O)c2)C1,217
CCCN1CCC[C@@H](c2cccc(OS(C)(=O)=O)c2)C1,192
COc1cccc(C(=O)NCCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,850
CCCN1CCCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,64
CCCN1CCCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,217
N#Cc1cccc([C@@H]2CCCN(CCc3ccccc3)C2)c1,105
N#Cc1cccc([C@@H]2CCCN(CCc3ccccc3)C2)c1,217
N#Cc1cccc([C@@H]2CCCN(CCc3ccccc3)C2)c1,22
COc1cccc2c1CCCC2CCCN1CCN(c2ccc(Cl)cc2)CC1,3400
CCCN1CCC[C@@H](c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,408
CCCN1CCC[C@@H](c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,48
CCCN1CCC[C@@H](c2cccc(C(N)=O)c2)C1,15000
CCCN1CCC[C@@H](c2cccc(C(N)=O)c2)C1,217
CCCN1CCC[C@@H](c2cccc(C(N)=O)c2)C1,1852
CCCN1CCC[C@@H](c2cccc(OCC(F)(F)F)c2)C1,1670
CCCN1CCC[C@@H](c2cccc(OCC(F)(F)F)c2)C1,217
CCCN1CCC[C@@H](c2cccc(OCC(F)(F)F)c2)C1,820
Oc1ccc(C2=CCN(C[C@@H]3CCC=C(c4ccccc4)C3)CC2)cc1,94
Oc1ccc(C2=CCN(C[C@@H]3CCC=C(c4ccccc4)C3)CC2)cc1,5.7
COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,1900
COc1cccc2c1CCCC2NCCN1CCN(c2ccc(Cl)cc2)CC1.Cl.Cl,3180
COc1ccccc1N1CCN(CNC(=O)c2cccc(C)c2)CC1,835
N#Cc1ccccc1N1CCN(CNC(=O)c2cccc(Cl)c2)CC1,897
O=C(NCN1CCN(c2ccccc2Cl)CC1)c1ccc(Cl)cc1,495
